Name,Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value)
MyList_MCODE_ALL,GO Biological Processes,19,GO:1904356,regulation of telomere maintenance via telomere lengthening,19_GO:0008152 metabolic process,-4,11,6.8,30244,61,226,5,2.2,0.98,1499|6950|10575|10576|10694,CTNNB1|TCP1|CCT4|CCT2|CCT8,-2.8
MyList_MCODE_ALL,GO Biological Processes,19,GO:0030837,negative regulation of actin filament polymerization,19_GO:0048519 negative regulation of biological process,-4,11,6.8,30244,61,226,5,2.2,0.98,829|830|832|6709|6712,CAPZA1|CAPZA2|CAPZB|SPTAN1|SPTBN2,-2.8
MyList_MCODE_ALL,GO Biological Processes,19,GO:1901699,cellular response to nitrogen compound,19_GO:0050896 response to stimulus,-4,3.2,4.8,30244,635,226,15,6.6,1.7,351|857|1495|1499|2058|5573|5747|6599|7184|7186|7431|7532|23367|51520|115004,APP|CAV1|CTNNA1|CTNNB1|EPRS1|PRKAR1A|PTK2|SMARCC1|HSP90B1|TRAF2|VIM|YWHAG|LARP1|LARS1|CGAS,-2.8
MyList_MCODE_ALL,GO Biological Processes,19,GO:0032434,regulation of proteasomal ubiquitin-dependent protein catabolic process,19_GO:0008152 metabolic process,-4,6.6,5.8,30244,141,226,7,3.1,1.2,857|6599|7415|7514|8239|8667|10399,CAV1|SMARCC1|VCP|XPO1|USP9X|EIF3H|RACK1,-2.8
MyList_MCODE_ALL,GO Biological Processes,19,GO:1902532,negative regulation of intracellular signal transduction,19_GO:0048519 negative regulation of biological process,-4,3.3,4.8,30244,566,226,14,6.2,1.6,857|1540|1859|3276|3301|5516|5518|5859|6396|8661|8994|9100|10399|84962,CAV1|CYLD|DYRK1A|PRMT1|DNAJA1|PPP2CB|PPP2R1A|QARS1|SEC13|EIF3A|LIMD1|USP10|RACK1|AJUBA,-2.8
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-4420097,VEGFA-VEGFR2 Pathway,,-4,8.1,6.1,30244,99,226,6,2.7,1.1,558|857|1495|1499|3320|5747,AXL|CAV1|CTNNA1|CTNNB1|HSP90AA1|PTK2,-2.8
MyList_MCODE_ALL,GO Biological Processes,19,GO:0001934,positive regulation of protein phosphorylation,19_GO:0048518 positive regulation of biological process,-4,3,4.7,30244,714,226,16,7.1,1.7,351|857|1460|1981|3320|3654|5747|7037|7186|8878|9125|9500|10399|51429|84962|85456,APP|CAV1|CSNK2B|EIF4G1|HSP90AA1|IRAK1|PTK2|TFRC|TRAF2|SQSTM1|CNOT9|MAGED1|RACK1|SNX9|AJUBA|TNKS1BP1,-2.8
MyList_MCODE_ALL,CORUM,33,CORUM:305,"40S ribosomal subunit, cytoplasmic",,-4,16,7.6,30244,33,226,4,1.8,0.88,3921|6192|6218|6224,RPSA|RPS4Y1|RPS17|RPS20,-2.8
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-5357956,TNFR1-induced NF-kappa-B signaling pathway,,-4,16,7.6,30244,33,226,4,1.8,0.88,1540|7186|10399|10616,CYLD|TRAF2|RACK1|RBCK1,-2.8
MyList_MCODE_ALL,GO Biological Processes,19,GO:0043123,positive regulation of I-kappaB kinase/NF-kappaB signaling,19_GO:0048518 positive regulation of biological process,-4,5.5,5.5,30244,193,226,8,3.5,1.2,1499|3654|6737|7037|7186|10342|10616|84962,CTNNB1|IRAK1|TRIM21|TFRC|TRAF2|TFG|RBCK1|AJUBA,-2.8
MyList_MCODE_ALL,KEGG Pathway,24,hsa05131,Shigellosis,,-4,4.9,5.3,30244,247,226,9,4,1.3,81|87|2017|5747|7094|7186|8878|10616|115004,ACTN4|ACTN1|CTTN|PTK2|TLN1|TRAF2|SQSTM1|RBCK1|CGAS,-2.8
MyList_MCODE_ALL,GO Biological Processes,19,GO:1903900,regulation of viral life cycle,19_GO:0016032 viral process,-4,6.5,5.7,30244,144,226,7,3.1,1.2,558|5034|6737|6780|10155|23367|56829,AXL|P4HB|TRIM21|STAU1|TRIM28|LARP1|ZC3HAV1,-2.8
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-879415,Advanced glycosylation endproduct receptor signaling,,-4,31,9.4,30244,13,226,3,1.3,0.76,351|829|830,APP|CAPZA1|CAPZA2,-2.8
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-75035,Chk1/Chk2(Cds1) mediated inactivation of Cyclin B:Cdk1 complex,,-4,31,9.4,30244,13,226,3,1.3,0.76,7529|7531|7532,YWHAB|YWHAE|YWHAG,-2.8
MyList_MCODE_ALL,GO Biological Processes,19,GO:0033044,regulation of chromosome organization,19_GO:0050789 regulation of biological process,-4,4.9,5.3,30244,248,226,9,4,1.3,1499|5976|6599|6950|8607|10155|10575|10576|10694,CTNNB1|UPF1|SMARCC1|TCP1|RUVBL1|TRIM28|CCT4|CCT2|CCT8,-2.8
MyList_MCODE_ALL,GO Biological Processes,19,GO:0030162,regulation of proteolysis,19_GO:0008152 metabolic process,-4,3,4.7,30244,719,226,16,7.1,1.7,351|857|1508|1522|5684|5700|5704|5747|6599|6737|7415|7514|8239|8667|10399|51429,APP|CAV1|CTSB|CTSZ|PSMA3|PSMC1|PSMC4|PTK2|SMARCC1|TRIM21|VCP|XPO1|USP9X|EIF3H|RACK1|SNX9,-2.8
MyList_MCODE_ALL,GO Biological Processes,19,GO:0048524,positive regulation of viral process,19_GO:0016032 viral process,-3.9,10,6.6,30244,64,226,5,2.2,0.98,558|5034|6737|6780|23367,AXL|P4HB|TRIM21|STAU1|LARP1,-2.7
MyList_MCODE_ALL,GO Biological Processes,19,GO:0006903,vesicle targeting,19_GO:0051179 localization,-3.9,10,6.6,30244,64,226,5,2.2,0.98,5537|9919|10342|26286|89866,PPP6C|SEC16A|TFG|ARFGAP3|SEC16B,-2.7
MyList_MCODE_ALL,GO Biological Processes,19,GO:0031333,negative regulation of protein-containing complex assembly,19_GO:0048519 negative regulation of biological process,-3.9,6.4,5.7,30244,147,226,7,3.1,1.2,829|830|832|1859|6709|6712|10382,CAPZA1|CAPZA2|CAPZB|DYRK1A|SPTAN1|SPTBN2|TUBB4A,-2.7
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-975138,TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation,,-3.9,7.8,6,30244,103,226,6,2.7,1.1,351|3654|4791|5516|5518|7186,APP|IRAK1|NFKB2|PPP2CB|PPP2R1A|TRAF2,-2.7
MyList_MCODE_ALL,GO Biological Processes,19,GO:1901880,negative regulation of protein depolymerization,19_GO:0048519 negative regulation of biological process,-3.9,10,6.5,30244,65,226,5,2.2,0.98,829|830|832|6709|6712,CAPZA1|CAPZA2|CAPZB|SPTAN1|SPTBN2,-2.7
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-5358346,Hedgehog ligand biogenesis,,-3.9,10,6.5,30244,65,226,5,2.2,0.98,5034|5684|5700|5704|7415,P4HB|PSMA3|PSMC1|PSMC4|VCP,-2.7
MyList_MCODE_ALL,GO Biological Processes,19,GO:0006406,mRNA export from nucleus,19_GO:0051179 localization,-3.9,10,6.5,30244,65,226,5,2.2,0.98,4686|5976|7514|9631|55110,NCBP1|UPF1|XPO1|NUP155|MAGOHB,-2.7
MyList_MCODE_ALL,GO Biological Processes,19,GO:0006112,energy reserve metabolic process,19_GO:0008152 metabolic process,-3.9,10,6.5,30244,65,226,5,2.2,0.98,2673|5255|5256|5257|5261,GFPT1|PHKA1|PHKA2|PHKB|PHKG2,-2.7
MyList_MCODE_ALL,GO Biological Processes,19,GO:0033146,regulation of intracellular estrogen receptor signaling pathway,19_GO:0050896 response to stimulus,-3.9,15,7.3,30244,35,226,4,1.8,0.88,4848|9125|23019|29966,CNOT2|CNOT9|CNOT1|STRN3,-2.7
MyList_MCODE_ALL,GO Biological Processes,19,GO:0007339,binding of sperm to zona pellucida,19_GO:0022414 reproductive process,-3.9,15,7.3,30244,35,226,4,1.8,0.88,6950|10575|10576|10694,TCP1|CCT4|CCT2|CCT8,-2.7
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-9706574,RHOBTB GTPase Cycle,,-3.9,15,7.3,30244,35,226,4,1.8,0.88,87|3320|7431|10576,ACTN1|HSP90AA1|VIM|CCT2,-2.7
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-9711123,Cellular response to chemical stress,,-3.9,5.4,5.4,30244,199,226,8,3.5,1.2,1460|5034|5684|5700|5704|6737|7415|8878,CSNK2B|P4HB|PSMA3|PSMC1|PSMC4|TRIM21|VCP|SQSTM1,-2.7
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-975155,MyD88 dependent cascade initiated on endosome,,-3.9,7.7,6,30244,104,226,6,2.7,1.1,351|3654|4791|5516|5518|7186,APP|IRAK1|NFKB2|PPP2CB|PPP2R1A|TRAF2,-2.7
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-1234176,Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha,,-3.9,10,6.4,30244,66,226,5,2.2,0.98,5684|5700|5704|8994|84962,PSMA3|PSMC1|PSMC4|LIMD1|AJUBA,-2.7
MyList_MCODE_ALL,CORUM,33,CORUM:6671,PI4K2A-WASH complex,,-3.9,29,9,30244,14,226,3,1.3,0.76,829|832|1213,CAPZA1|CAPZB|CLTC,-2.7
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-168164,Toll Like Receptor 3 (TLR3) Cascade,,-3.8,7.6,5.9,30244,105,226,6,2.7,1.1,351|3654|4791|5516|5518|7186,APP|IRAK1|NFKB2|PPP2CB|PPP2R1A|TRAF2,-2.7
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-168181,Toll Like Receptor 7/8 (TLR7/8) Cascade,,-3.8,7.6,5.9,30244,105,226,6,2.7,1.1,351|3654|4791|5516|5518|7186,APP|IRAK1|NFKB2|PPP2CB|PPP2R1A|TRAF2,-2.7
MyList_MCODE_ALL,KEGG Pathway,24,hsa04145,Phagosome,,-3.8,6.2,5.5,30244,152,226,7,3.1,1.2,811|7037|7280|7846|10382|84617|347733,CALR|TFRC|TUBB2A|TUBA1A|TUBB4A|TUBB6|TUBB2B,-2.7
MyList_MCODE_ALL,KEGG Pathway,24,hsa04922,Glucagon signaling pathway,,-3.8,7.5,5.8,30244,107,226,6,2.7,1.1,31|3276|5255|5256|5257|5261,ACACA|PRMT1|PHKA1|PHKA2|PHKB|PHKG2,-2.6
MyList_MCODE_ALL,Canonical Pathways,11,M153,PID P75 NTR PATHWAY,,-3.8,9.8,6.3,30244,68,226,5,2.2,0.98,351|3654|7531|8878|9500,APP|IRAK1|YWHAE|SQSTM1|MAGED1,-2.6
MyList_MCODE_ALL,KEGG Pathway,24,hsa05203,Viral carcinogenesis,,-3.8,5.2,5.3,30244,204,226,8,3.5,1.2,81|87|4791|5700|7186|7529|7531|7532,ACTN4|ACTN1|NFKB2|PSMC1|TRAF2|YWHAB|YWHAE|YWHAG,-2.6
MyList_MCODE_ALL,GO Biological Processes,19,GO:0030705,cytoskeleton-dependent intracellular transport,19_GO:0051179 localization,-3.8,5.2,5.3,30244,205,226,8,3.5,1.2,81|351|4430|4643|4651|6780|7846|22820,ACTN4|APP|MYO1B|MYO1E|MYO10|STAU1|TUBA1A|COPG1,-2.6
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-9735869,SARS-CoV-1 modulates host translation machinery,,-3.8,14,7.1,30244,37,226,4,1.8,0.88,3921|6192|6218|6224,RPSA|RPS4Y1|RPS17|RPS20,-2.6
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-194138,Signaling by VEGF,,-3.8,7.4,5.8,30244,108,226,6,2.7,1.1,558|857|1495|1499|3320|5747,AXL|CAV1|CTNNA1|CTNNB1|HSP90AA1|PTK2,-2.6
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-168138,Toll Like Receptor 9 (TLR9) Cascade,,-3.8,7.4,5.8,30244,108,226,6,2.7,1.1,351|3654|4791|5516|5518|7186,APP|IRAK1|NFKB2|PPP2CB|PPP2R1A|TRAF2,-2.6
MyList_MCODE_ALL,GO Biological Processes,19,GO:0046822,regulation of nucleocytoplasmic transport,19_GO:0051179 localization,-3.8,7.4,5.8,30244,108,226,6,2.7,1.1,3320|5784|7514|7531|10155|11052,HSP90AA1|PTPN14|XPO1|YWHAE|TRIM28|CPSF6,-2.6
MyList_MCODE_ALL,GO Biological Processes,19,GO:0048024,"regulation of mRNA splicing, via spliceosome",19_GO:0008152 metabolic process,-3.8,7.4,5.8,30244,108,226,6,2.7,1.1,1859|4686|7536|10419|29896|79084,DYRK1A|NCBP1|SF1|PRMT5|TRA2A|WDR77,-2.6
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-163685,Integration of energy metabolism,,-3.8,7.4,5.8,30244,108,226,6,2.7,1.1,31|2181|2194|5516|5518|5573,ACACA|ACSL3|FASN|PPP2CB|PPP2R1A|PRKAR1A,-2.6
MyList_MCODE_ALL,GO Biological Processes,19,GO:0070482,response to oxygen levels,19_GO:0050896 response to stimulus,-3.8,4.2,4.9,30244,322,226,10,4.4,1.4,81|857|3654|4017|5034|5230|7037|7184|8994|84962,ACTN4|CAV1|IRAK1|LOXL2|P4HB|PGK1|TFRC|HSP90B1|LIMD1|AJUBA,-2.6
MyList_MCODE_ALL,Canonical Pathways,11,M237,PID VEGFR1 2 PATHWAY,,-3.8,9.7,6.3,30244,69,226,5,2.2,0.98,857|1495|1499|3320|5747,CAV1|CTNNA1|CTNNB1|HSP90AA1|PTK2,-2.6
MyList_MCODE_ALL,GO Biological Processes,19,GO:0008064,regulation of actin polymerization or depolymerization,19_GO:0050789 regulation of biological process,-3.8,6,5.5,30244,155,226,7,3.1,1.2,829|830|832|2017|6709|6712|51429,CAPZA1|CAPZA2|CAPZB|CTTN|SPTAN1|SPTBN2|SNX9,-2.6
MyList_MCODE_ALL,GO Biological Processes,19,GO:0051640,organelle localization,19_GO:0051179 localization,-3.8,3.3,4.6,30244,524,226,13,5.8,1.5,81|372|1499|4430|4643|5537|7514|7846|9919|10342|22820|26286|89866,ACTN4|ARCN1|CTNNB1|MYO1B|MYO1E|PPP6C|XPO1|TUBA1A|SEC16A|TFG|COPG1|ARFGAP3|SEC16B,-2.6
MyList_MCODE_ALL,GO Biological Processes,19,GO:0006206,pyrimidine nucleobase metabolic process,19_GO:0008152 metabolic process,-3.8,27,8.7,30244,15,226,3,1.3,0.76,790|1503|56474,CAD|CTPS1|CTPS2,-2.6
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-5358752,CTNNB1 T41 mutants aren't phosphorylated,,-3.8,27,8.7,30244,15,226,3,1.3,0.76,1499|5516|5518,CTNNB1|PPP2CB|PPP2R1A,-2.6
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-5339716,Signaling by GSK3beta mutants,,-3.8,27,8.7,30244,15,226,3,1.3,0.76,1499|5516|5518,CTNNB1|PPP2CB|PPP2R1A,-2.6
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-5358747,CTNNB1 S33 mutants aren't phosphorylated,,-3.8,27,8.7,30244,15,226,3,1.3,0.76,1499|5516|5518,CTNNB1|PPP2CB|PPP2R1A,-2.6
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-5358751,CTNNB1 S45 mutants aren't phosphorylated,,-3.8,27,8.7,30244,15,226,3,1.3,0.76,1499|5516|5518,CTNNB1|PPP2CB|PPP2R1A,-2.6
MyList_MCODE_ALL,GO Biological Processes,19,GO:0009209,pyrimidine ribonucleoside triphosphate biosynthetic process,19_GO:0008152 metabolic process,-3.8,27,8.7,30244,15,226,3,1.3,0.76,790|1503|56474,CAD|CTPS1|CTPS2,-2.6
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-5358749,CTNNB1 S37 mutants aren't phosphorylated,,-3.8,27,8.7,30244,15,226,3,1.3,0.76,1499|5516|5518,CTNNB1|PPP2CB|PPP2R1A,-2.6
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-4839743,Signaling by CTNNB1 phospho-site mutants,,-3.8,27,8.7,30244,15,226,3,1.3,0.76,1499|5516|5518,CTNNB1|PPP2CB|PPP2R1A,-2.6
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-111447,Activation of BAD and translocation to mitochondria,,-3.8,27,8.7,30244,15,226,3,1.3,0.76,7529|7531|7532,YWHAB|YWHAE|YWHAG,-2.6
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-72163,mRNA Splicing - Major Pathway,,-3.8,5.2,5.2,30244,207,226,8,3.5,1.2,4686|5437|6632|7536|23517|51340|55110|220988,NCBP1|POLR2H|SNRPD1|SF1|MTREX|CRNKL1|MAGOHB|HNRNPA3,-2.6
MyList_MCODE_ALL,KEGG Pathway,24,hsa03040,Spliceosome,,-3.7,6,5.4,30244,156,226,7,3.1,1.2,3310|4686|6632|29896|51340|55110|220988,HSPA6|NCBP1|SNRPD1|TRA2A|CRNKL1|MAGOHB|HNRNPA3,-2.6
MyList_MCODE_ALL,GO Biological Processes,19,GO:0009260,ribonucleotide biosynthetic process,19_GO:0008152 metabolic process,-3.7,5.1,5.2,30244,208,226,8,3.5,1.2,31|38|506|790|1503|2181|3615|56474,ACACA|ACAT1|ATP5F1B|CAD|CTPS1|ACSL3|IMPDH2|CTPS2,-2.6
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-166166,MyD88-independent TLR4 cascade,,-3.7,7.3,5.7,30244,110,226,6,2.7,1.1,351|3654|4791|5516|5518|7186,APP|IRAK1|NFKB2|PPP2CB|PPP2R1A|TRAF2,-2.6
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-937061,TRIF(TICAM1)-mediated TLR4 signaling,,-3.7,7.3,5.7,30244,110,226,6,2.7,1.1,351|3654|4791|5516|5518|7186,APP|IRAK1|NFKB2|PPP2CB|PPP2R1A|TRAF2,-2.6
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-9013424,RHOV GTPase cycle,,-3.7,14,7,30244,38,226,4,1.8,0.88,1213|6709|8239|9738,CLTC|SPTAN1|USP9X|CCP110,-2.6
MyList_MCODE_ALL,GO Biological Processes,19,GO:0000184,"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay",19_GO:0048519 negative regulation of biological process,-3.7,14,7,30244,38,226,4,1.8,0.88,3646|4686|5976|55110,EIF3E|NCBP1|UPF1|MAGOHB,-2.6
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-111465,Apoptotic cleavage of cellular proteins,,-3.7,14,7,30244,38,226,4,1.8,0.88,1499|5747|6709|7431,CTNNB1|PTK2|SPTAN1|VIM,-2.6
MyList_MCODE_ALL,GO Biological Processes,19,GO:2001236,regulation of extrinsic apoptotic signaling pathway,19_GO:0050896 response to stimulus,-3.7,5.9,5.4,30244,158,226,7,3.1,1.2,857|1495|1540|2017|5518|7186|10616,CAV1|CTNNA1|CYLD|CTTN|PPP2R1A|TRAF2|RBCK1,-2.6
MyList_MCODE_ALL,GO Biological Processes,19,GO:0030832,regulation of actin filament length,19_GO:0050789 regulation of biological process,-3.7,5.9,5.4,30244,158,226,7,3.1,1.2,829|830|832|2017|6709|6712|51429,CAPZA1|CAPZA2|CAPZB|CTTN|SPTAN1|SPTBN2|SNX9,-2.6
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-157579,Telomere Maintenance,,-3.7,7.2,5.7,30244,112,226,6,2.7,1.1,5437|5537|6117|6118|8607|23243,POLR2H|PPP6C|RPA1|RPA2|RUVBL1|ANKRD28,-2.6
MyList_MCODE_ALL,GO Biological Processes,19,GO:0051092,positive regulation of NF-kappaB transcription factor activity,19_GO:0008152 metabolic process,-3.7,5.9,5.4,30244,159,226,7,3.1,1.2,351|857|3654|6737|7037|7186|10616,APP|CAV1|IRAK1|TRIM21|TFRC|TRAF2|RBCK1,-2.6
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-390471,Association of TriC/CCT with target proteins during biosynthesis,,-3.7,14,6.9,30244,39,226,4,1.8,0.88,6950|10575|10576|10694,TCP1|CCT4|CCT2|CCT8,-2.6
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-110313,Translesion synthesis by Y family DNA polymerases bypasses lesions on DNA template,,-3.7,14,6.9,30244,39,226,4,1.8,0.88,6117|6118|7415|9100,RPA1|RPA2|VCP|USP10,-2.6
MyList_MCODE_ALL,Canonical Pathways,11,M46,PID ATR PATHWAY,,-3.7,14,6.9,30244,39,226,4,1.8,0.88,5518|6117|6118|7529,PPP2R1A|RPA1|RPA2|YWHAB,-2.6
MyList_MCODE_ALL,Canonical Pathways,11,M156,PID ECADHERIN NASCENT AJ PATHWAY,,-3.7,14,6.9,30244,39,226,4,1.8,0.88,1460|1495|1499|2017,CSNK2B|CTNNA1|CTNNB1|CTTN,-2.6
MyList_MCODE_ALL,GO Biological Processes,19,GO:0045732,positive regulation of protein catabolic process,19_GO:0048518 positive regulation of biological process,-3.7,5,5.1,30244,212,226,8,3.5,1.2,857|3320|3949|5700|5704|7415|10399|51429,CAV1|HSP90AA1|LDLR|PSMC1|PSMC4|VCP|RACK1|SNX9,-2.5
MyList_MCODE_ALL,GO Biological Processes,19,GO:0015931,nucleobase-containing compound transport,19_GO:0051179 localization,-3.7,5,5.1,30244,212,226,8,3.5,1.2,4686|5976|6396|7514|9631|29074|55110|220988,NCBP1|UPF1|SEC13|XPO1|NUP155|MRPL18|MAGOHB|HNRNPA3,-2.5
MyList_MCODE_ALL,GO Biological Processes,19,GO:0061024,membrane organization,19_GO:0009987 cellular process,-3.7,2.8,4.4,30244,759,226,16,7.1,1.7,857|3320|5537|6396|9631|9632|9919|10342|10427|10484|10802|22872|26286|51429|55161|89866,CAV1|HSP90AA1|PPP6C|SEC13|NUP155|SEC24C|SEC16A|TFG|SEC24B|SEC23A|SEC24A|SEC31A|ARFGAP3|SNX9|TMEM33|SEC16B,-2.5
MyList_MCODE_ALL,GO Biological Processes,19,GO:0009064,glutamine family amino acid metabolic process,19_GO:0008152 metabolic process,-3.7,9.3,6.1,30244,72,226,5,2.2,0.98,790|1503|2673|5831|56474,CAD|CTPS1|GFPT1|PYCR1|CTPS2,-2.5
MyList_MCODE_ALL,GO Biological Processes,19,GO:0033143,regulation of intracellular steroid hormone receptor signaling pathway,19_GO:0050896 response to stimulus,-3.7,9.3,6.1,30244,72,226,5,2.2,0.98,811|4848|9125|23019|29966,CALR|CNOT2|CNOT9|CNOT1|STRN3,-2.5
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-5633007,Regulation of TP53 Activity,,-3.7,5.9,5.3,30244,160,226,7,3.1,1.2,1460|5516|5518|5931|6117|6118|10419,CSNK2B|PPP2CB|PPP2R1A|RBBP7|RPA1|RPA2|PRMT5,-2.5
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-166058,MyD88:MAL(TIRAP) cascade initiated on plasma membrane,,-3.7,7.1,5.6,30244,113,226,6,2.7,1.1,351|3654|4791|5516|5518|7186,APP|IRAK1|NFKB2|PPP2CB|PPP2R1A|TRAF2,-2.5
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-1799339,SRP-dependent cotranslational protein targeting to membrane,,-3.7,7.1,5.6,30244,113,226,6,2.7,1.1,3921|6185|6192|6218|6224|6748,RPSA|RPN2|RPS4Y1|RPS17|RPS20|SSR4,-2.5
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-168188,Toll Like Receptor TLR6:TLR2 Cascade,,-3.7,7.1,5.6,30244,113,226,6,2.7,1.1,351|3654|4791|5516|5518|7186,APP|IRAK1|NFKB2|PPP2CB|PPP2R1A|TRAF2,-2.5
MyList_MCODE_ALL,GO Biological Processes,19,GO:0018216,peptidyl-arginine methylation,19_GO:0008152 metabolic process,-3.7,25,8.4,30244,16,226,3,1.3,0.76,3276|10419|79084,PRMT1|PRMT5|WDR77,-2.5
MyList_MCODE_ALL,CORUM,33,CORUM:5613,Emerin complex 25,,-3.7,25,8.4,30244,16,226,3,1.3,0.76,6632|7529|7531,SNRPD1|YWHAB|YWHAE,-2.5
MyList_MCODE_ALL,GO Biological Processes,19,GO:0031349,positive regulation of defense response,19_GO:0048518 positive regulation of biological process,-3.7,3.7,4.7,30244,397,226,11,4.9,1.4,351|857|1540|3320|3654|3735|3949|9867|9958|10432|115004,APP|CAV1|CYLD|HSP90AA1|IRAK1|KARS1|LDLR|PJA2|USP15|RBM14|CGAS,-2.5
MyList_MCODE_ALL,GO Biological Processes,19,GO:0010942,positive regulation of cell death,19_GO:0048518 positive regulation of biological process,-3.7,3.1,4.5,30244,609,226,14,6.2,1.6,857|1495|1499|1540|1981|3301|5518|7186|7965|8878|9500|9521|10399|10616,CAV1|CTNNA1|CTNNB1|CYLD|EIF4G1|DNAJA1|PPP2R1A|TRAF2|AIMP2|SQSTM1|MAGED1|EEF1E1|RACK1|RBCK1,-2.5
MyList_MCODE_ALL,GO Biological Processes,19,GO:0090501,RNA phosphodiester bond hydrolysis,19_GO:0008152 metabolic process,-3.7,5.8,5.3,30244,161,226,7,3.1,1.2,4686|4848|9337|11052|23019|57472|246175,NCBP1|CNOT2|CNOT8|CPSF6|CNOT1|CNOT6|CNOT6L,-2.5
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-9824439,Bacterial Infection Pathways,,-3.7,9.2,6.1,30244,73,226,5,2.2,0.98,1499|2060|3320|3836|5230,CTNNB1|EPS15|HSP90AA1|KPNA1|PGK1,-2.5
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-70171,Glycolysis,,-3.7,9.2,6.1,30244,73,226,5,2.2,0.98,5230|5516|5518|6396|9631,PGK1|PPP2CB|PPP2R1A|SEC13|NUP155,-2.5
MyList_MCODE_ALL,GO Biological Processes,19,GO:0006606,protein import into nucleus,19_GO:0051179 localization,-3.7,7,5.6,30244,114,226,6,2.7,1.1,3836|3839|6396|8878|9631|55705,KPNA1|KPNA3|SEC13|SQSTM1|NUP155|IPO9,-2.5
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-168276,NS1 Mediated Effects on Host Pathways,,-3.6,13,6.8,30244,40,226,4,1.8,0.88,3836|3839|6396|9631,KPNA1|KPNA3|SEC13|NUP155,-2.5
MyList_MCODE_ALL,GO Biological Processes,19,GO:0032103,positive regulation of response to external stimulus,19_GO:0048518 positive regulation of biological process,-3.6,3.2,4.5,30244,538,226,13,5.8,1.5,351|811|857|1540|3320|3654|3735|3949|5747|9867|9958|10432|115004,APP|CALR|CAV1|CYLD|HSP90AA1|IRAK1|KARS1|LDLR|PTK2|PJA2|USP15|RBM14|CGAS,-2.5
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-72172,mRNA Splicing,,-3.6,5,5.1,30244,215,226,8,3.5,1.2,4686|5437|6632|7536|23517|51340|55110|220988,NCBP1|POLR2H|SNRPD1|SF1|MTREX|CRNKL1|MAGOHB|HNRNPA3,-2.5
MyList_MCODE_ALL,GO Biological Processes,19,GO:0046390,ribose phosphate biosynthetic process,19_GO:0008152 metabolic process,-3.6,5,5.1,30244,215,226,8,3.5,1.2,31|38|506|790|1503|2181|3615|56474,ACACA|ACAT1|ATP5F1B|CAD|CTPS1|ACSL3|IMPDH2|CTPS2,-2.5
